SURVEY,ROUTE,UNIT,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,ORIGIN,LENGTH
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,9.9
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.1
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.2
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.3
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.4
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.5
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.6
2019,Ashland,,,,,,Yellow Perch,,Native,10.7
2019,Ashland,,,,,,Yellow Perch,,Native,10.7
2019,Ashland,,,,,,Yellow Perch,,Native,10.7
2019,Ashland,,,,,,Yellow Perch,,Native,10.7
2019,Ashland,,,,,,Yellow Perch,,Native,10.7
2019,Ashland,,,,,,Yellow Perch,,Native,10.8
2019,Ashland,,,,,,Yellow Perch,,Native,10.8
2019,Ashland,,,,,,Yellow Perch,,Native,10.8
2019,Ashland,,,,,,Yellow Perch,,Native,10.8
2019,Ashland,,,,,,Yellow Perch,,Native,10.8
2019,Ashland,,,,,,Yellow Perch,,Native,10.8
2019,Ashland,,,,,,Yellow Perch,,Native,10.9
2019,Ashland,,,,,,Yellow Perch,,Native,10.9
2019,Ashland,,,,,,Yellow Perch,,Native,10.9
2019,Ashland,,,,,,Yellow Perch,,Native,10.9
2019,Ashland,,,,,,Yellow Perch,,Native,11
2019,Ashland,,,,,,Yellow Perch,,Native,11
2019,Ashland,,,,,,Yellow Perch,,Native,11.1
2019,Ashland,,,,,,Yellow Perch,,Native,11.1
2019,Ashland,,,,,,Yellow Perch,,Native,11.1
2019,Ashland,,,,,,Yellow Perch,,Native,11.1
2019,Ashland,,,,,,Yellow Perch,,Native,11.2
2019,Ashland,,,,,,Yellow Perch,,Native,11.2
2019,Ashland,,,,,,Yellow Perch,,Native,11.2
2019,Ashland,,,,,,Yellow Perch,,Native,11.2
2019,Ashland,,,,,,Yellow Perch,,Native,11.3
2019,Ashland,,,,,,Yellow Perch,,Native,11.3
2019,Ashland,,,,,,Yellow Perch,,Native,11.3
2019,Ashland,,,,,,Yellow Perch,,Native,11.3
2019,Ashland,,,,,,Yellow Perch,,Native,11.3
2019,Ashland,,,,,,Yellow Perch,,Native,11.4
2019,Ashland,,,,,,Yellow Perch,,Native,11.4
2019,Ashland,,,,,,Yellow Perch,,Native,11.5
2019,Ashland,,,,,,Yellow Perch,,Native,11.5
2019,Ashland,,,,,,Yellow Perch,,Native,11.5
2019,Ashland,,,,,,Yellow Perch,,Native,11.5
2019,Ashland,,,,,,Yellow Perch,,Native,11.9
2019,Ashland,,,,,,Yellow Perch,,Native,12
2019,Ashland,,,,,,Yellow Perch,,Native,12.2
2019,Ashland,,,,,,Yellow Perch,,Native,12.2
2019,Ashland,,,,,,Yellow Perch,,Native,12.6
2019,Ashland,,,,,,Yellow Perch,,Native,12.6
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Native,Native,15.8
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,19.5
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,20.2
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Native,Native,20.2
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,23.2
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,24
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,26
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Brown Trout,Adipose,Hatchery,26.2
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,15
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,15.5
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,15.8
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,15.8
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,16.7
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,16.8
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,17
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,18.2
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,18.5
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,18.5
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,18.8
2019,Washburn/Bayfield,WI-2,< 60 ft - Shallow,Dec,2018-12-30,305-S Curve,Splake,Adipose,Hatchery,20
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,12.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,14.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,15.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,15.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,16
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,16.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,16.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,16.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,16.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,16.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,17.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,17.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,17.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,17.7
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,17.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,17.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,17.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,18
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,18.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,18.3
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,18.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,18.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.3
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,19.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,19.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.3
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.7
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,20.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.3
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,21.7
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.7
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,21.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,22.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,22.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,22.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.7
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,22.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,22.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,23.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,24
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,24.2
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.5
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.6
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,24.9
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,25.1
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,25.3
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,25.8
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,27.7
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,29
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,29.4
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,30
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Native,Native,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Brown Trout,Adipose,Hatchery,
2019,Washburn/Bayfield,,,,,,Burbot,,Native,16.1
2019,Washburn/Bayfield,,,,,,Burbot,,Native,22.3
2019,Washburn/Bayfield,,,,,,Burbot,,Native,23.1
2019,Washburn/Bayfield,,,,,,Chinook Salmon,Native,Native,27.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.3
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,13.9
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.3
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.7
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.7
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.7
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.9
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.9
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,14.9
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
